sentence_id,words,labels
399,River,B-ORG
5381,Uqhukuna,I-LOC
3664,Chillka,B-LOC
1835,pruwinsya,I-LOC
1036,Domingo,B-PER
221,Simón,B-PER
2019,',O
683,6.288,O
180,(,I-LOC
2155,José,B-LOC
3229,Bellavista,B-LOC
1280,Puyewe,B-LOC
1692,Antikuna,B-LOC
1782,risirwa,I-ORG
2544,distritu,I-LOC
2886,Qaraypampa,B-LOC
93,Masopust,I-PER
2715,distritu,I-LOC
1084,mama,I-LOC
4663,Feliciano,B-PER
1079,',O
58,Piluta,B-ORG
81,",",O
2173,m,O
2659,mayu,I-LOC
1132,Anqash,B-LOC
5108,Olmedo,I-PER
657,marka,I-LOC
1929,Kuntur,B-LOC
375,.,O
1224,Kamasqa,O
894,Monroe,I-PER
1461,Kathuliku,I-ORG
827,ch'unqa,I-LOC
2182,Kupa,I-ORG
1985,),I-LOC
347,Mulanpi,I-LOC
1819,**,O
2831,distritu,I-LOC
3318,distritu,I-LOC
1635,',O
5170,de,I-PER
1072,',O
868,Apulupampa,I-LOC
11,José,B-PER
2114,.,O
1452,pacha,I-ORG
1452,suyu,I-ORG
1586,',O
656,',O
4954,Sánchez,I-PER
2878,Urupisa,B-LOC
4689,Abraham,B-PER
3280,pruwinsya,I-LOC
2852,distritu,I-LOC
3949,Kukachakra,I-LOC
2297,',O
3028,distritu,I-LOC
642,Kupa,I-ORG
1511,Chinchay,B-LOC
493,Wantar,B-LOC
5347,Hanan,B-LOC
845,Kunti,I-LOC
4720,Bohórquez,I-PER
1053,.,O
1583,',O
3180,distritu,I-LOC
2025,(,O
5170,Luján,I-PER
454,',O
1080,Federal,I-ORG
3076,Wamankilla,B-LOC
4663,Itzalkupi,I-PER
1258,',O
3609,Alegre,I-LOC
5087,Cortázar,I-PER
1899,Andrés,I-PER
243,parkipi,I-ORG
91,amachasqa,I-ORG
1255,),I-PER
2990,Tipan,B-LOC
356,Kunti,I-LOC
1550,yawar,I-LOC
117,Cannavaro,I-PER
517,Chelsea,B-ORG
2121,Yachay,I-ORG
2447,2,O
1440,',O
1168,m,O
61,'Rupicola,O
2913,Gamarra,B-LOC
2027,PW,O
3879,pruwinsya,I-LOC
4730,Arturo,B-PER
943,PUSAPUNA,O
396,Pachantin,I-ORG
2135,Cruz,I-LOC
4029,Trompeteros,B-LOC
1724,Delft,O
646,Rimana,I-ORG
2338,Uma,B-LOC
1354,Marcus,B-PER
1333,1998,I-ORG
721,(,I-LOC
2409,Qhuyakunap,B-ORG
2372,Walla,I-LOC
5023,James,B-PER
521,llaqtam,O
2293,',O
1072,Orbegoso,I-PER
3125,Belén,B-LOC
1564,ñawpa,I-ORG
4863,David,B-PER
2694,Sukcha,B-LOC
253,Llaqtakunap,I-ORG
2353,Hammarskjöld,I-PER
1673,',O
4915,Cantona,I-PER
1253,José,B-PER
1301,.,O
2077,'Gallinula,O
5082,Mora,I-PER
396,2002,I-ORG
1637,V,I-PER
1315,indihinakunaman,O
733,Ubinas,B-LOC
2266,Uchuy,B-LOC
3837,Guadalupito,B-LOC
2624,Qullqamar,B-LOC
995,los,I-LOC
1331,-,O
3106,Waykawachu,B-LOC
2978,Qarawili,B-LOC
201,Nacionkunapa,O
5081,Juan,B-PER
2269,Apu,I-PER
3967,Sayan,B-LOC
2162,Lipis,I-LOC
1252,Antikuna,B-LOC
2030,.,O
2383,Piruw,B-ORG
1250,Matu,B-LOC
2629,Lunya,I-LOC
2151,Kupa,I-ORG
4710,Alexander,B-PER
2580,Mendoza,I-LOC
3222,Luis,I-LOC
4188,Lancones,B-LOC
2989,distritu,I-LOC
3128,Wakaña,B-LOC
4241,Sipita,B-LOC
1683,Piluta,B-ORG
587,Qhichwa,B-ORG
3544,Kawri,B-LOC
1156,walla,I-ORG
421,uywam]],O
5373,mama,I-LOC
2633,Ukumal,B-LOC
2112,(,I-ORG
224,Luna,I-PER
709,',O
1917,'Ascensión,O
3041,pruwinsya,I-LOC
3222,San,B-LOC
4206,Muhu,B-LOC
1947,jamesi,O
1596,spinosissima,O
4878,Garcés,I-PER
1831,Manuel,B-PER
3094,Leoncio,B-LOC
2397,Santo,I-PER
2940,distritu,I-LOC
2086,Nicolás,B-PER
1729,),I-ORG
4485,Juanawanmi,B-PER
650,',O
2178,Domingo,B-PER
1510,',O
4306,Anapia,B-LOC
4460,Carmen,B-LOC
1266,',O
218,Pedro,I-LOC
997,suyu,I-ORG
1834,Kupa,I-ORG
3242,Namballe,B-LOC
1653,),O
97,achuqalla,I-LOC
4168,Colan,B-LOC
5429,qucha,I-LOC
268,Butros-Ghali,I-PER
2441,Sánchez,I-PER
3221,distritu,I-LOC
1587,Paraqas,B-LOC
3457,Kirawara,B-LOC
4579,Federico,I-ORG
676,Buliwyap,B-ORG
1061,(,O
2357,1986,I-ORG
2541,distritu,I-LOC
5318,Walter,B-PER
4650,Jacinto,B-PER
1461,Profesor,O
974,',O
2050,Barca,I-PER
1808,de,I-PER
4175,Cura,B-LOC
1169,parki,I-ORG
2776,Escudero,I-LOC
1096,chilensis,O
5340,Yazid,I-PER
4427,Punta,I-LOC
1048,'Masdevallia,O
1096,(,O
270,qhapaq,I-ORG
1689,',O
3239,distritu,I-LOC
303,Yalap,I-LOC
2670,Utkupampa,B-LOC
5053,Evaristo,I-PER
2286,Hayt'ay,I-ORG
647,'Tursiops,O
240,de,I-PER
275,Canseco,I-PER
1654,tarinchik,O
5241,Emeterio,I-PER
4913,Enzo,B-PER
3123,Uyulu,B-LOC
5187,Nicolas,B-PER
2283,qucha,I-LOC
1722,Qullqa,B-LOC
2397,Domingo,B-PER
894,',O
3195,Kachin,I-LOC
3935,Lawaytampu,B-LOC
1869,Kashapampa,B-LOC
1624,Qun,B-PER
1373,6.31,O
639,basilikan,I-ORG
2320,',O
1587,risirwa,I-LOC
4373,San,B-LOC
2244,",",O
246,Kutupaksi,I-LOC
657,",",O
3554,Rupa,I-LOC
3553,Mariano,B-LOC
2123,.,O
717,Piyu,B-PER
2526,Anqas,B-LOC
2122,(,O
5238,Trujillo,I-PER
3858,Santa,B-LOC
2933,distritu,I-LOC
821,V,I-PER
2743,distritu,I-LOC
845,Antikuna,B-LOC
1758,',O
489,(,I-ORG
5003,Lancaster,I-PER
4801,Catarina,B-PER
1743,.,O
799,Kuntur,B-LOC
4442,Purus,B-LOC
1505,",",O
1255,PUSAPUNA,O
142,VI,I-PER
4568,kamayoqkuna,B-ORG
2906,distritu,I-LOC
4437,Papayal,B-LOC
2232,Kunth,I-PER
1979,(,O
2264,Duarte,I-PER
241,Madrid,I-ORG
2444,),I-LOC
1366,Sunturnin,I-ORG
1353,',O
1851,',O
1804,de,I-PER
5060,José,B-PER
1640,Cruz,B-ORG
1449,Pachantin,I-ORG
3320,distritu,I-LOC
935,de,I-PER
3488,Inka,B-LOC
352,nisqap,O
1477,Ransiya,B-LOC
208,-,O
1760,'Larus,O
183,(,O
1157,Iskusya,I-LOC
2555,Pueblo,B-LOC
986,",",O
853,Krus,I-LOC
5055,Morazán,I-PER
504,',O
121,.,O
1353,Griguryu,B-PER
1739,sallqa,I-ORG
3711,Rikran,B-LOC
2366,Tiksi,I-PER
2114,Kaká,B-PER
4541,Castillom,I-PER
3510,Ripan,B-LOC
2190,isqun,O
3070,Ayawanku,B-LOC
2587,La,B-LOC
448,.,O
1328,Lurigancho,I-LOC
756,Kupa,I-ORG
766,Yasuni,B-ORG
5330,Lorenza,B-PER
4572,Kamayoqmi,I-ORG
1545,',O
890,'Podiceps,O
1563,suyu,I-LOC
5315,Torres,I-PER
1285,(,O
1166,Chelsea,B-ORG
5073,Juan,B-PER
4194,La Brea,B-LOC
1601,Hayt'ay,I-ORG
4886,Hidalgo,I-PER
1466,Pikchu,I-LOC
2255,``,I-LOC
1840,m,O
2811,Rikuway,B-LOC
3576,Uchuk,B-LOC
1775,y,O
130,Paul,I-LOC
1298,",",I-PER
283,Franz,B-PER
3001,Lari,B-LOC
94,ichu,O
923,42,O
1921,Yana,B-ORG
1543,Kupa,I-ORG
4426,Tunpis,B-LOC
1502,suyup,I-ORG
1160,Yana,B-LOC
2032,Kupa,I-ORG
2039,'Campylorhynchus,O
759,',O
2082,T'uru,B-ORG
1051,Chururu,B-LOC
4406,distritu,I-LOC
5126,Manuél,B-PER
2289,Mao,B-PER
146,Wasi,I-ORG
996,Shevchenko,I-PER
1228,.,O
818,Cláudio,B-PER
1896,panakan,O
1389,Pachantin,I-ORG
231,parkipim,I-ORG
2247,Delgado,I-PER
4775,Ransiya,I-PER
1571,Velasco,I-PER
1131,-,O
1088,Hayt'ay,I-ORG
4582,karqan,I-ORG
1067,Pumaqucha,B-LOC
1665,m,O
3207,distritu,I-LOC
2447,Puchunkunaqa,O
929,Punu,B-LOC
1163,ñawra,I-ORG
4284,Wata,B-LOC
809,Kashapampa,B-LOC
131,ñawpa,I-ORG
2416,",",O
411,),O
4735,Obama,I-PER
1309,1942-2003,O
778,Piedra,I-LOC
5323,Juana,B-PER
1604,Manuel,B-PER
1659,3,O
1460,Chakamarka,B-ORG
1025,Salvador,B-PER
989,Cristiano,B-PER
4745,de,I-PER
5137,Cano,I-PER
2262,Piluta,B-ORG
1022,distritu,I-LOC
4499,Andreschaqa,B-PER
245,Mismi,B-LOC
218,nina,I-LOC
1395,',O
2896,Wallu,I-LOC
95,runakunap,I-ORG
1172,Kupa,I-ORG
1590,Ramón,B-PER
1381,',O
518,chay,O
2735,distritu,I-LOC
561,Gullit,I-PER
1335,parki,I-ORG
1259,",",O
240,',O
615,Πλάτων,O
3520,Hakas,I-LOC
1818,Mamallaqtapura,B-ORG
5072,Velasco,I-PER
5349,Mariya,I-LOC
4795,Juan,B-PER
1536,Yachay,I-ORG
2685,pruwinsya,I-LOC
256,Rimana,I-ORG
3500,Qunchamarka,B-LOC
1524,Qhipaqnin,O
1675,Piluta,B-ORG
4864,da,I-PER
69,Ziyang,I-PER
4932,Alejandro,I-PER
1580,',O
4878,Domingo,B-PER
655,Piluta,B-ORG
4589,Juan,B-PER
1722,(,I-LOC
125,Djalma,B-PER
5363,mamallaqta,I-LOC
733,General,B-LOC
1164,Marco,B-PER
4460,de,I-LOC
276,k'usillu,I-LOC
437,',O
2372,(,I-LOC
1855,Pachantin,I-ORG
4000,distritu,I-LOC
1935,(,I-LOC
2025,),O
5131,Mastroianni,I-PER
5140,Ortiz,I-PER
1668,),O
1588,pruwinsya,I-LOC
165,.,O
1339,(,I-LOC
309,.,O
811,",",O
4917,Alexander,I-PER
1133,",",O
2863,distritu,I-LOC
4620,Agueda,B-PER
4064,Guerra,I-LOC
187,Qulan,B-ORG
2282,.,O
3129,distritu,I-LOC
223,llaqtam,O
5069,Villano,I-PER
2399,.,O
1010,asuka,I-LOC
2851,Lamrama,B-LOC
924,(,O
674,Kachachi,B-LOC
505,Mallea,I-PER
4085,Kinistakilla,B-LOC
1376,Piray,B-LOC
2815,distritu,I-LOC
248,),I-LOC
4587,Piruwanu,B-ORG
1871,.,O
1120,riqsirqankuchu,O
1989,.,O
4983,Bracho,I-PER
3277,distritu,I-LOC
2268,Wallqa,B-LOC
803,llaqta,I-ORG
2179,.,O
2432,',O
1884,kiti,I-LOC
339,",",O
2198,Panaka,O
2410,',O
2295,Kupa,I-ORG
4695,Adonais,B-PER
5222,Corbacho,I-PER
3350,distritu,I-LOC
2049,amachasqa,I-ORG
2321,de,I-PER
1199,Wachipapi,O
1116,María,B-PER
2082,PUSAPUNA,O
3537,Pillkumarka,B-LOC
700,Wanta,B-LOC
4629,Cabal,I-PER
4589,Velasco,I-PER
1221,pusapuna,O
5141,Pilar,I-PER
5403,suyu,I-LOC
4855,Daniel,B-PER
367,',O
3963,distritu,I-LOC
2438,Kubrick,I-PER
4013,Putumayu,B-LOC
1086,",",O
2121,Sunturnin,I-ORG
465,Bernardo,I-PER
1938,Staples,I-PER
628,Kuri,B-LOC
258,',O
3336,Santiago,B-LOC
5335,Wilton,B-PER
1402,Domingo,I-LOC
2221,.,O
1409,790,O
1251,.,O
895,Gabriel,I-PER
360,wari,I-ORG
5264,Dario,I-PER
4826,Elizabeth,B-PER
1588,Chikla,B-LOC
656,.,O
2346,José,B-PER
1664,Willkamayuwan,B-LOC
2318,(,O
231,.,O
1282,compacta,O
1608,llaqta,I-ORG
3460,Laramarka,B-LOC
199,'Podiceps,O
2221,Galindo,I-PER
5051,Ángel,I-PER
1677,',O
1327,.,O
2073,Hayt'ay,I-ORG
4798,Emília,I-PER
1063,Allan,B-PER
1899,Belaúnde,I-PER
5355,Sonene,I-LOC
1975,),O
1679,Qhichwa,B-LOC
2219,Kupa,I-ORG
987,",",O
1401,),O
169,Juanaqa,O
5008,de,I-PER
4396,pruwinsya,I-LOC
3778,Lukma,B-LOC
670,Runallaqtapura,I-ORG
450,.,O
5280,Anthony,B-PER
5239,Correa,I-PER
3754,pruwinsya,I-LOC
2024,.,O
2962,Nicolás,I-LOC
3842,Chunkuyapi,B-LOC
4786,Tecse,I-PER
4074,Tawamanu,B-LOC
398,leche-leche,O
74,.,O
1631,pruwinsya,I-LOC
4670,Mahnken,I-PER
1745,Chilipi,B-ORG
4901,Emiliano,B-PER
1155,(,I-PER
1799,khuchi,I-LOC
26,),O
1567,Pampa,I-LOC
1419,parki,I-ORG
1832,Asway,B-LOC
4881,José,B-PER
4068,Fitzcarrald,B-LOC
1605,',O
288,.,O
1789,Raimundo,B-PER
3436,Aqupampilla,B-LOC
4011,Castilla,I-LOC
1904,.,O
1120,kawalluta,O
4782,Darwin,I-PER
5143,Gloria,I-PER
1737,Nasyunalista,I-ORG
5458,Rusiyapa,B-LOC
293,",",O
1752,',O
5079,Juan,B-PER
2739,distritu,I-LOC
3616,distritu,I-LOC
4586,Sunturnin,I-ORG
1249,mamallaqta,I-LOC
4578,Qallaw,I-ORG
519,K'illichu,B-LOC
2467,Lamarquchaga,B-LOC
730,Carrión,I-PER
3864,Phirriñaphi,B-LOC
1262,pukllachkan,O
373,Chilipi,B-ORG
1289,Ikwadur,I-LOC
2421,.,O
4720,Alexis,I-PER
138,",",O
4759,Torres,I-PER
4788,Alvarez,I-PER
4235,Usikayus,B-LOC
1891,.,O
2398,Noel,B-ORG
5212,Paul,B-PER
1481,Piluta,B-ORG
2167,',O
337,20,O
3623,pruwinsya,I-LOC
2960,Quimper,I-LOC
3298,Kachimayu,B-LOC
1497,Ariqipa,B-LOC
5303,Amaru,I-PER
130,.,O
1446,llaqta,I-LOC
1182,'Tringa,O
3941,Qinti,B-LOC
238,Braille,I-PER
2183,.,O
2651,Omia,B-LOC
1700,munisipyu,I-LOC
2120,kitilli,I-LOC
893,),O
5079,Duarte,I-PER
1343,-,O
5044,Jorge,B-PER
4119,Wankapampa,B-LOC
569,',O
808,',O
308,Schweinsteiger,I-PER
2037,(,O
668,qhapaq,I-LOC
4380,La,B-LOC
5081,Asbún,I-PER
436,',O
5393,sach'a,I-LOC
1104,Kupa,I-ORG
1772,Leeds,B-LOC
335,Lamarck,I-PER
924,sechurae,O
4862,David,B-PER
4373,distritu,I-LOC
1262,sutiyuq,O
723,',O
1176,.,O
85,(,O
3386,Aqupampa,B-LOC
392,Chi,I-LOC
2023,Askanku,B-LOC
1744,",",O
527,.,O
1578,2006,I-ORG
4962,Heinrich,I-PER
1888,',O
3169,Q'asa,B-LOC
657,Chimpurasu,B-LOC
2382,',O
4187,distritu,I-LOC
2873,distritu,I-LOC
40,Ludwig,B-PER
1791,parki,I-ORG
217,Kurt,B-PER
412,Chaypi,O
1798,ñiqin,I-PER
4729,Antonio,B-PER
2085,',O
978,amachasqa,I-ORG
1268,Josef,B-PER
4715,Alicia,B-PER
609,Uru,B-LOC
2226,1893-1976,O
5084,Estenós,I-PER
156,'Euterpe,O
4895,Eliodoro,B-PER
5242,Raúl,B-PER
438,Baeyer,I-PER
447,.,O
2724,distritu,I-LOC
1693,distritu,I-LOC
2225,Iya,I-ORG
5382,kawsay,I-LOC
1115,suyunkuta,O
784,mama,I-ORG
1625,mamallaqta,I-ORG
1934,Montes,I-ORG
955,San,B-LOC
1905,',O
3162,Wallqayuq,B-LOC
2127,Rumiñawi,B-PER
478,m,O
217,',O
1384,',O
2094,femoralis,O
115,runakunap,I-ORG
1554,**,O
2773,Yuraqmarka,B-LOC
931,qhapaq,I-ORG
4211,Yunkuyu,B-LOC
4723,Harada,I-PER
2121,Llaqtap,I-ORG
1955,Rosa,I-PER
1320,Trygve,B-PER
444,pentandra,O
1125,Gobierno,O
961,Sunturnin,I-ORG
2378,',O
5433,Piuray,B-LOC
2369,(,O
2334,Pachantin,I-ORG
1995,',O
1968,',O
1760,Puna,B-LOC
0,',O
2370,kamayuq,I-PER
1875,Di,I-PER
1365,',O
4208,pruwinsya,I-LOC
2416,Tara,B-LOC
3735,distritu,I-LOC
867,.,O
2665,Kumayna,B-LOC
185,(,O
4949,Francisco,B-PER
5321,Núñez,I-PER
734,de,I-PER
1514,qucha,I-LOC
2351,Barreda,I-PER
5063,Barrientos,I-PER
421,mamallaqta,I-ORG
60,William,B-PER
4832,Yerovi,I-PER
612,wari,I-ORG
332,Montes,I-ORG
4395,pruwinsya,I-LOC
160,pruwinsya,I-LOC
1639,1982,I-ORG
934,yachayninkunata,O
3668,Paryawanka,B-LOC
605,',O
5199,Torrijos,I-PER
5204,Bengoechea,I-PER
729,Katari,I-PER
737,suyu,I-LOC
1307,Hayt'ay,I-ORG
2090,la,I-PER
1872,Mamallaqtapura,B-ORG
2733,distritu,I-LOC
846,(,O
2288,mama,I-ORG
3241,distritu,I-LOC
4579,Yachay,I-ORG
3038,Lukana,B-LOC
1949,.,O
4751,Bernardino,B-PER
5116,Murcia,I-PER
5223,do,I-PER
4599,Erik,B-PER
5136,Maria,B-PER
286,Kupa,I-ORG
285,2006,I-ORG
1454,Pichincha,B-LOC
331,albifrons,O
1037,',O
202,PUSAPUNA,O
181,(,O
1991,',O
1611,.,O
3964,Paqchu,B-LOC
1199,mayu,I-LOC
3566,Inka,B-LOC
3527,Sinqa,B-LOC
4764,Fitzcarrald,I-PER
321,Chunwa,B-LOC
4711,Stielerpa,I-PER
3328,Liwitaka,B-LOC
1934,Wasi,I-ORG
4577,Mama,B-ORG
5289,Ravelo,I-PER
3579,Naska,B-LOC
3790,Sinsikap,B-LOC
2867,Turpu,B-LOC
1314,',O
2129,Tumipampa,B-LOC
1787,Ecuador,O
1033,uya,I-LOC
4297,Killaqa,B-LOC
288,',O
1355,),O
5305,Yupanki,I-PER
1559,',O
1357,),I-LOC
976,Pachantin,I-ORG
4048,Emilio,B-LOC
1442,(,I-LOC
468,Uma,B-PER
601,2002,I-ORG
3099,distritu,I-LOC
5218,Pedro,B-PER
1310,Waranqu,B-LOC
1641,(,O
325,Matías,I-ORG
1333,Hayt'ay,I-ORG
2649,Mariscal,B-LOC
118,Winisuyla,I-LOC
1651,.,O
550,PUSAPUNA,O
1241,von,I-PER
158,llaqta,I-LOC
794,Tantanakuy,I-ORG
3813,Quchurqu,B-LOC
878,Sawanqaya,B-LOC
4406,Alto,B-LOC
4042,Punchana,B-LOC
42,PUSAPUNA,O
2025,.,O
2759,Wakchis,B-LOC
56,Walla,I-LOC
2440,Antonio,B-PER
245,),O
1714,parki,I-ORG
1256,",",O
1223,Alpamayo,O
1094,:,I-LOC
2055,Pachantin,I-ORG
213,Hayt'ay,I-ORG
5201,Jesús,I-PER
2020,(,O
1090,Pachantin,I-ORG
266,Napu,I-ORG
2183,.,O
2869,distritu,I-LOC
5065,Jacques,I-PER
737,pruwinsya,I-LOC
1296,.,O
2076,Uma,B-LOC
4962,Humboldt,I-PER
629,.,O
4849,Damaris,B-PER
957,Titu,B-LOC
859,tajacu,O
4767,del,I-PER
3220,Cutervo,I-LOC
3231,Kulasay,B-LOC
431,Alimanya,B-LOC
507,faunapas,I-ORG
758,walla,I-ORG
2060,Antonín,I-PER
309,.,O
2018,',O
1195,Amirika,B-ORG
5300,Lynton,I-PER
572,<,O
3324,distritu,I-LOC
1885,Vivaldi,I-PER
2482,pongorallai,B-LOC
66,Inkawasi]]manta,O
1441,Raján,I-LOC
1899,',O
2196,ñiqin,I-PER
996,.,O
3158,pruwinsya,I-LOC
5217,Rafaela,I-PER
102,',O
5354,Chaka,I-LOC
2365,Pachantin,I-ORG
448,',O
3690,Atawra,B-LOC
4413,Qalana,B-LOC
2753,Rapayan,B-LOC
2378,Upanu,B-LOC
2355,Zhou,B-PER
3782,Qarapampa,B-LOC
2007,sallqa,I-ORG
2231,de,I-PER
4572,Hatun,B-ORG
2340,pusapuna,O
2145,(,O
4510,Eusebioga,B-PER
1168,),O
4305,Yanawaya,B-LOC
4819,Aguilar,I-PER
3272,Esperanza,I-LOC
532,Mama,B-ORG
642,1994,I-ORG
3377,distritu,I-LOC
2889,distritu,I-LOC
4579,Sunturnin,I-ORG
4760,Augusto,I-PER
2122,),O
1920,Piluta,B-ORG
352,liwruchasqan,O
2041,.,O
1960,jacobita,O
431,Frankfurt,B-LOC
4304,Punku,I-LOC
4849,Porras,I-PER
2630,distritu,I-LOC
1129,Pachantin,I-ORG
3582,Larán,I-LOC
2918,distritu,I-LOC
2838,distritu,I-LOC
4802,Vera,I-PER
3716,Tunanmarka,B-LOC
226,',O
4089,Laki,I-LOC
4433,distritu,I-LOC
4600,Helmut,I-PER
2231,Rodríguez,I-PER
144,Titiqaqa,B-LOC
663,Sajama,B-ORG
4233,distritu,I-LOC
5025,Zanetti,I-PER
2527,Anqu  ,B-LOC
2879,distritu,I-LOC
196,Hayt'ay,I-ORG
1846,',O
660,parki,I-ORG
2075,parki,I-ORG
2405,(,O
1596,Colletia,O
1444,Kupa,I-ORG
2864,distritu,I-LOC
372,Chilipi,B-ORG
3037,pruwinsya,I-LOC
2978,distritu,I-LOC
160,",",O
3485,Antaymarka,B-LOC
2132,Qulcha,B-LOC
1711,Piluta,B-ORG
893,Kapurata,B-LOC
3315,Layu,B-LOC
5161,Matías,B-PER
2400,kamachinakunata,O
31,Piluta,B-ORG
1237,Hukllachasqa,B-LOC
556,de,I-PER
329,Tschudi,I-PER
4384,Sawsi,B-LOC
1739,pacha,I-ORG
4309,Tinikachi,B-LOC
3117,distritu,I-LOC
2070,Qun,B-PER
740,Kupa,I-ORG
4600,Dr.,B-PER
1125,/,O
97,),O
2474,Tirpapi,B-LOC
1141,8,O
2420,Kitu,B-LOC
880,Wankawillka,I-LOC
3060,distritu,I-LOC
3651,situwa,I-LOC
863,Henricus,I-PER
49,Iulius,I-PER
2570,distritu,I-LOC
1515,achuqalla,I-LOC
1589,Suwisa,B-LOC
4082,Chuqhata,B-LOC
1896,*Awqaylli,O
2253,.,O
1373,m,O
575,1998,I-ORG
4956,Xavier,I-PER
55,paqarirqan,O
1955,Limamanta,I-PER
4578,Llaqtap,I-ORG
2340,Mamallaqtapura,B-ORG
3019,Deán,B-LOC
2444,(,I-LOC
2179,.,O
2245,mama,I-ORG
42,Suntur,I-ORG
2830,Siqsipampa,B-LOC
1965,),O
695,kaynin,I-ORG
361,Wasin,I-ORG
2705,distritu,I-LOC
4587,Suntur,I-ORG
1667,llaqta,I-ORG
5016,Elizabeth,B-PER
1014,Francescoli,I-PER
993,Diez,I-PER
4761,Flor,I-PER
2701,distritu,I-LOC
3445,Pallqa,B-LOC
5117,Madonna,B-PER
2251,Antonio,I-ORG
319,Buliwya,B-LOC
737,Ariqipa,B-LOC
1381,(,O
4463,Perú,I-LOC
1232,simi,I-ORG
333,Pachantin,I-ORG
388,",",O
209,),I-LOC
2707,distritu,I-LOC
2209,",",O
5392,sach'a,I-LOC
2294,Khedira,I-PER
5072,Juan,B-PER
2783,Acas,B-LOC
1571,',O
1588,",",O
2333,',O
725,Kashamarkapiqa,O
265,',O
3885,Paramunqa,B-LOC
2718,distritu,I-LOC
5226,Michelsen,I-PER
552,suyu,I-LOC
1626,Kupa,I-ORG
1887,Mama,B-ORG
2262,Hayt'ay,I-ORG
2156,",",O
1160,',O
1786,(,I-LOC
2503,Ikitus,B-LOC
3192,distritu,I-LOC
5048,Jorge,B-PER
3987,K'allampa,B-LOC
5128,Posada,I-PER
843,Pachantin,I-ORG
2798,distritu,I-LOC
1723,Kupa,I-ORG
3465,Tampu,B-LOC
5403,Pukakuru,B-LOC
1466,Machu,B-LOC
1278,4,O
2937,Rivero,I-LOC
969,pruwinsya,I-LOC
2121,Antonio,I-ORG
2925,Wiruntu,B-LOC
3700,Muki,B-LOC
50,IX,I-PER
2614,Maino,I-LOC
4028,Tiqri,B-LOC
2373,',O
2124,.,O
3268,San,B-LOC
1120,Tawantinsuyupiqa,B-ORG
5394,sach'a,I-LOC
3646,Yanakancha,B-LOC
2340,Kaqkunata,I-ORG
1378,2,O
5281,de,I-PER
780,',O
987,Haydn,I-PER
16,PUSAPUNA,O
5104,Lucas,B-PER
2170,1643-1727,O
1662,suyu,I-LOC
1985,REDIRECCIÓN,O
2670,mayu,I-LOC
774,sallqa,I-ORG
2082,parki,I-ORG
134,XIX,I-PER
2681,Fermin,I-LOC
46,Barreda,I-PER
883,Johannes,I-PER
1441,Cristóbal,I-LOC
722,Ronald,I-PER
106,mit'a,I-ORG
2020,),O
331,machin,I-LOC
683,urqu,I-LOC
2172,Hayt'ay,I-ORG
5365,willkachasqa,I-LOC
3793,Waranchal,B-LOC
1272,Yunka,B-LOC
5454,Banladish,B-LOC
4190,distritu,I-LOC
554,",",O
1276,PUSAPUNA,O
5095,Berman,I-PER
1349,Piluta,B-ORG
2246,',O
3311,Yanatili,B-LOC
3908,Nuevo,B-LOC
3770,Bolívar,B-LOC
4242,Waqullani,B-LOC
5015,Gamboa,I-PER
1632,Universitario,B-ORG
4648,Rosario,I-PER
1106,suyu,I-LOC
1734,wari,I-ORG
2292,María,I-PER
2381,suyu,I-LOC
4369,Musuq,B-LOC
1342,distritu,I-LOC
1340,John,B-PER
3043,pruwinsya,I-LOC
2137,(,O
1873,der,I-PER
2375,Pachantin,I-ORG
849,**,O
3089,Oronqoy,B-LOC
1110,Cephalopterus,O
192,Piluta,B-ORG
3185,Wawku,B-LOC
4430,distritu,I-LOC
2284,',O
1142,mama,I-ORG
4202,Qullaw,B-LOC
2934,distritu,I-LOC
2281,Kupa,I-ORG
262,.,O
2634,Pisukya,B-LOC
787,Amaru,I-PER
14,(,I-LOC
1244,(,I-PER
1973,',O
5068,José,B-PER
4397,Kamilaqa,B-LOC
4376,Leveau,I-LOC
966,(,O
1072,.,O
3194,distritu,I-LOC
5175,Miguel,B-PER
1582,de,I-PER
1343,Vieira,I-PER
970,Kupa,I-ORG
4937,Francesco,B-PER
1538,Inka,I-PER
4782,Robert,I-PER
3371,Wankarani,B-LOC
1318,Antamarka,B-LOC
3407,Qullqamarka,B-LOC
1682,Hayt'ay,I-ORG
5374,Yuraqyaku,I-LOC
1212,rimay,I-ORG
4806,María,I-PER
3306,Laris,B-LOC
398,.,O
2277,amachasqa,I-ORG
4697,Agustínwan,B-PER
666,PUSAPUNA,O
5039,Howard,I-PER
3040,Pawqar,I-LOC
1061,',O
1410,19,O
5278,Isabel,B-PER
5070,González,I-PER
1167,Piluta,B-ORG
675,Suntur,I-ORG
4579,Villareal,I-ORG
807,.,O
2053,Kaqkunata,I-ORG
3962,Kalita,I-LOC
5225,Black,I-PER
2247,de,I-PER
1850,Awya,B-LOC
2660,muja,I-LOC
1774,Özil,I-PER
4012,Maynas,B-LOC
1318,Uru,I-LOC
5418,qucha,I-LOC
4951,los,I-PER
339,Telemann,I-PER
5024,Balkenende,I-PER
3377,Qarwamayu,B-LOC
4881,Martínez,I-PER
5342,parki,I-LOC
2843,pruwinsya,I-LOC
5369,suyu,I-LOC
36,.,O
567,Piluta,B-ORG
972,",",O
2538,Chaqlakayu,B-LOC
2047,.,O
2428,",",O
